year,station_code,station_name,region,lat,lon,month,day,max_24,suma_mensual
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,1,16,33.1,157.2
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,2,28,4.9,6.3
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,3,4,77.1,349.5
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,4,12,26.4,169.0
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,5,18,106.6,445.8
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,6,18,68.5,270.3
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,7,20,36.7,196.5
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,8,4,56.3,172.1
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,9,20,37.0,264.3
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,10,15,60.5,209.7
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,11,19,33.5,132.1
1995,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,12,30,21.7,99.8
1995,M0008,Puyo,Amazonia,-1.483,-77.983,1,17,44.1,222.5
1995,M0008,Puyo,Amazonia,-1.483,-77.983,2,5,76.1,205.2
1995,M0008,Puyo,Amazonia,-1.483,-77.983,3,20,79.8,484.9
1995,M0008,Puyo,Amazonia,-1.483,-77.983,4,12,49.5,254.1
1995,M0008,Puyo,Amazonia,-1.483,-77.983,5,11,75.5,522.7
1995,M0008,Puyo,Amazonia,-1.483,-77.983,6,16,53.3,375.0
1995,M0008,Puyo,Amazonia,-1.483,-77.983,7,20,102.5,578.4
1995,M0008,Puyo,Amazonia,-1.483,-77.983,8,16,70.6,230.3
1995,M0008,Puyo,Amazonia,-1.483,-77.983,9,20,79.6,343.2
1995,M0008,Puyo,Amazonia,-1.483,-77.983,10,22,35.8,192.9
1995,M0008,Puyo,Amazonia,-1.483,-77.983,11,19,55.6,369.2
1995,M0008,Puyo,Amazonia,-1.483,-77.983,12,7,42.5,341.3
1995,M0024,Quito,Sierra,-0.166,-78.483,1,10,6.2,14.9
1995,M0024,Quito,Sierra,-0.166,-78.483,2,20,31.8,85.2
1995,M0024,Quito,Sierra,-0.166,-78.483,3,20,28.2,118.7
1995,M0024,Quito,Sierra,-0.166,-78.483,4,7,20.1,158.4
1995,M0024,Quito,Sierra,-0.166,-78.483,6,24,32.5,97.5
1995,M0024,Quito,Sierra,-0.166,-78.483,7,31,10.3,42.5
1995,M0024,Quito,Sierra,-0.166,-78.483,8,12,26.4,83.9
1995,M0024,Quito,Sierra,-0.166,-78.483,9,12,2.9,5.7
1995,M0024,Quito,Sierra,-0.166,-78.483,10,30,33.5,152.7
1995,M0024,Quito,Sierra,-0.166,-78.483,11,20,37.8,232.4
1995,M0024,Quito,Sierra,-0.166,-78.483,12,20,32.8,77.8
1995,M0037,Milagro,Costa,-2.133,-79.583,1,6,119.4,308.1
1995,M0037,Milagro,Costa,-2.133,-79.583,2,17,52.6,203.2
1995,M0037,Milagro,Costa,-2.133,-79.583,3,29,86.5,159.7
1995,M0037,Milagro,Costa,-2.133,-79.583,4,13,46.3,108.0
1995,M0037,Milagro,Costa,-2.133,-79.583,5,25,10.1,15.6
1995,M0037,Milagro,Costa,-2.133,-79.583,7,23,2.5,3.9
1995,M0037,Milagro,Costa,-2.133,-79.583,8,12,0.1,0.1
1995,M0037,Milagro,Costa,-2.133,-79.583,9,13,0.6,0.6
1995,M0037,Milagro,Costa,-2.133,-79.583,10,29,0.2,0.2
1995,M0037,Milagro,Costa,-2.133,-79.583,11,8,1.6,2.1
1995,M0037,Milagro,Costa,-2.133,-79.583,12,28,13.3,17.6
1995,M0105,Otavalo,Sierra,0.233,-78.266,1,9,7.1,12.5
1995,M0105,Otavalo,Sierra,0.233,-78.266,2,5,23.9,45.9
1995,M0105,Otavalo,Sierra,0.233,-78.266,3,24,17.9,71.6
1995,M0105,Otavalo,Sierra,0.233,-78.266,4,13,37.6,125.9
1995,M0105,Otavalo,Sierra,0.233,-78.266,5,5,28.8,100.6
1995,M0105,Otavalo,Sierra,0.233,-78.266,6,5,12.8,50.4
1995,M0105,Otavalo,Sierra,0.233,-78.266,7,26,7.4,47.0
1995,M0105,Otavalo,Sierra,0.233,-78.266,8,10,9.7,39.5
1995,M0105,Otavalo,Sierra,0.233,-78.266,9,14,14.8,24.4
1995,M0105,Otavalo,Sierra,0.233,-78.266,10,8,25.6,108.0
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,1,31,10.4,10.4
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,2,21,24.6,81.2
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,3,20,24.1,118.5
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,4,15,8.4,8.4
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,5,8,2.6,2.6
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,8,30,3.5,3.5
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,10,15,8.6,8.6
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,11,19,18.2,62.5
1995,M0143,Malacatos,Sierra,-3.994537,-79.205415,12,13,24.2,38.8
1995,M0176,Naranjal,Costa,-2.666,-79.616,1,12,9.8,58.8
1995,M0176,Naranjal,Costa,-2.666,-79.616,2,25,10.0,50.2
1995,M0176,Naranjal,Costa,-2.666,-79.616,3,7,8.4,30.7
1995,M0176,Naranjal,Costa,-2.666,-79.616,4,8,8.6,12.8
1995,M0176,Naranjal,Costa,-2.666,-79.616,7,5,5.2,11.4
1995,M0176,Naranjal,Costa,-2.666,-79.616,8,25,30.0,35.8
1995,M0176,Naranjal,Costa,-2.666,-79.616,10,25,7.4,17.0
1995,M0176,Naranjal,Costa,-2.666,-79.616,12,29,7.0,11.7
1995,M0185,Machala,Costa,-3.266,-79.95,1,31,59.9,192.6
1995,M0185,Machala,Costa,-3.266,-79.95,2,14,69.8,170.2
1995,M0185,Machala,Costa,-3.266,-79.95,3,20,120.8,306.7
1995,M0185,Machala,Costa,-3.266,-79.95,4,23,11.0,45.6
1995,M0185,Machala,Costa,-3.266,-79.95,5,29,14.9,36.5
1995,M0185,Machala,Costa,-3.266,-79.95,6,15,6.8,20.3
1995,M0185,Machala,Costa,-3.266,-79.95,7,23,12.2,68.7
1995,M0185,Machala,Costa,-3.266,-79.95,8,5,4.2,24.7
1995,M0185,Machala,Costa,-3.266,-79.95,9,27,6.8,42.4
1995,M0185,Machala,Costa,-3.266,-79.95,10,8,7.1,76.5
1995,M0185,Machala,Costa,-3.266,-79.95,11,5,31.8,123.3
1995,M0185,Machala,Costa,-3.266,-79.95,12,27,17.8,66.2
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,1,25,27.4,163.1
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,2,1,23.6,164.5
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,3,31,46.1,227.5
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,4,18,41.8,152.8
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,5,2,54.2,297.9
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,6,29,41.2,365.5
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,7,29,46.4,306.3
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,8,6,54.3,226.4
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,9,10,40.0,164.4
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,10,22,27.0,151.9
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,11,30,90.7,224.0
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,12,14,79.3,256.4
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,6,7,18.0,4.0
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,7,6,4.0,4.4
1996,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,12,7,30.0,5.0
1996,M0008,Puyo,Amazonia,-1.483,-77.983,1,23,61.1,395.9
1996,M0008,Puyo,Amazonia,-1.483,-77.983,2,29,42.8,277.1
1996,M0008,Puyo,Amazonia,-1.483,-77.983,3,12,32.2,274.0
1996,M0008,Puyo,Amazonia,-1.483,-77.983,4,14,60.1,451.1
1996,M0008,Puyo,Amazonia,-1.483,-77.983,5,13,121.8,382.3
1996,M0008,Puyo,Amazonia,-1.483,-77.983,6,2,83.6,490.4
1996,M0008,Puyo,Amazonia,-1.483,-77.983,7,9,49.5,295.8
1996,M0008,Puyo,Amazonia,-1.483,-77.983,8,29,25.9,182.5
1996,M0008,Puyo,Amazonia,-1.483,-77.983,9,28,117.2,386.9
1996,M0008,Puyo,Amazonia,-1.483,-77.983,10,21,101.7,518.1
1996,M0008,Puyo,Amazonia,-1.483,-77.983,11,25,101.3,387.5
1996,M0008,Puyo,Amazonia,-1.483,-77.983,12,9,88.1,308.6
1996,M0008,Puyo,Amazonia,-1.483,-77.983,3,7,12.0,4.3
1996,M0008,Puyo,Amazonia,-1.483,-77.983,7,7,7.0,4.1
1996,M0024,Quito,Sierra,-0.166,-78.483,1,30,20.3,146.5
1996,M0024,Quito,Sierra,-0.166,-78.483,2,4,32.4,138.3
1996,M0024,Quito,Sierra,-0.166,-78.483,3,6,37.6,181.8
1996,M0024,Quito,Sierra,-0.166,-78.483,4,15,29.7,199.4
1996,M0024,Quito,Sierra,-0.166,-78.483,5,23,26.0,189.4
1996,M0024,Quito,Sierra,-0.166,-78.483,6,25,8.9,37.2
1996,M0024,Quito,Sierra,-0.166,-78.483,7,5,9.7,29.0
1996,M0024,Quito,Sierra,-0.166,-78.483,8,31,71.6,83.2
1996,M0024,Quito,Sierra,-0.166,-78.483,9,27,24.5,84.5
1996,M0024,Quito,Sierra,-0.166,-78.483,10,16,39.8,169.4
1996,M0024,Quito,Sierra,-0.166,-78.483,11,28,10.8,14.4
1996,M0024,Quito,Sierra,-0.166,-78.483,12,4,21.3,47.7
1996,M0024,Quito,Sierra,-0.166,-78.483,1,7,2.0,5.5
1996,M0024,Quito,Sierra,-0.166,-78.483,3,7,25.0,5.7
1996,M0024,Quito,Sierra,-0.166,-78.483,8,5,17.0,7.7
1996,M0037,Milagro,Costa,-2.133,-79.583,1,29,21.9,79.5
1996,M0037,Milagro,Costa,-2.133,-79.583,2,27,79.2,355.7
1996,M0037,Milagro,Costa,-2.133,-79.583,3,2,130.5,338.6
1996,M0037,Milagro,Costa,-2.133,-79.583,4,11,23.3,42.0
1996,M0037,Milagro,Costa,-2.133,-79.583,5,14,0.4,0.8
1996,M0037,Milagro,Costa,-2.133,-79.583,6,10,0.1,0.1
1996,M0037,Milagro,Costa,-2.133,-79.583,7,2,0.5,0.5
1996,M0037,Milagro,Costa,-2.133,-79.583,8,1,0.0,0.0
1996,M0037,Milagro,Costa,-2.133,-79.583,9,1,0.1,0.1
1996,M0037,Milagro,Costa,-2.133,-79.583,10,1,0.0,0.0
1996,M0037,Milagro,Costa,-2.133,-79.583,11,24,0.6,1.0
1996,M0037,Milagro,Costa,-2.133,-79.583,12,30,3.7,8.6
1996,M0105,Otavalo,Sierra,0.233,-78.266,1,17,26.0,103.5
1996,M0105,Otavalo,Sierra,0.233,-78.266,2,29,16.5,73.1
1996,M0105,Otavalo,Sierra,0.233,-78.266,3,2,18.3,116.2
1996,M0105,Otavalo,Sierra,0.233,-78.266,4,10,21.3,112.2
1996,M0105,Otavalo,Sierra,0.233,-78.266,5,29,14.9,132.5
1996,M0105,Otavalo,Sierra,0.233,-78.266,6,29,26.0,94.6
1996,M0105,Otavalo,Sierra,0.233,-78.266,7,3,1.4,5.6
1996,M0105,Otavalo,Sierra,0.233,-78.266,8,26,12.5,29.9
1996,M0105,Otavalo,Sierra,0.233,-78.266,9,28,18.2,39.9
1996,M0105,Otavalo,Sierra,0.233,-78.266,10,10,62.4,141.5
1996,M0105,Otavalo,Sierra,0.233,-78.266,11,29,9.2,24.2
1996,M0105,Otavalo,Sierra,0.233,-78.266,12,1,27.2,81.6
1996,M0105,Otavalo,Sierra,0.233,-78.266,7,5,22.0,6.0
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,1,28,24.1,38.7
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,2,29,26.1,84.1
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,3,27,9.1,15.1
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,4,26,16.4,41.8
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,5,22,10.0,16.2
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,6,1,0.0,0.0
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,7,1,0.0,0.0
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,8,1,0.0,0.0
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,9,27,14.1,17.7
1996,M0143,Malacatos,Sierra,-3.994537,-79.205415,10,7,14.6,68.4
1996,M0176,Naranjal,Costa,-2.666,-79.616,1,21,9.4,29.4
1996,M0176,Naranjal,Costa,-2.666,-79.616,2,10,18.3,103.7
1996,M0176,Naranjal,Costa,-2.666,-79.616,3,13,11.8,39.0
1996,M0176,Naranjal,Costa,-2.666,-79.616,4,8,9.6,25.5
1996,M0176,Naranjal,Costa,-2.666,-79.616,5,31,4.7,4.7
1996,M0176,Naranjal,Costa,-2.666,-79.616,6,11,2.6,6.6
1996,M0176,Naranjal,Costa,-2.666,-79.616,7,1,0.0,0.0
1996,M0176,Naranjal,Costa,-2.666,-79.616,8,27,2.6,4.8
1996,M0176,Naranjal,Costa,-2.666,-79.616,9,4,3.7,5.1
1996,M0176,Naranjal,Costa,-2.666,-79.616,10,1,0.0,0.0
1996,M0176,Naranjal,Costa,-2.666,-79.616,11,16,7.5,7.5
1996,M0176,Naranjal,Costa,-2.666,-79.616,12,30,4.4,11.8
1996,M0185,Machala,Costa,-3.266,-79.95,1,15,55.3,189.4
1996,M0185,Machala,Costa,-3.266,-79.95,2,27,79.2,439.1
1996,M0185,Machala,Costa,-3.266,-79.95,3,13,61.5,162.2
1996,M0185,Machala,Costa,-3.266,-79.95,4,11,16.2,29.5
1996,M0185,Machala,Costa,-3.266,-79.95,5,28,6.2,24.3
1996,M0185,Machala,Costa,-3.266,-79.95,6,5,6.2,45.8
1996,M0185,Machala,Costa,-3.266,-79.95,7,24,3.6,34.8
1996,M0185,Machala,Costa,-3.266,-79.95,8,25,4.1,35.1
1996,M0185,Machala,Costa,-3.266,-79.95,9,9,4.5,29.0
1996,M0185,Machala,Costa,-3.266,-79.95,10,2,8.2,49.4
1996,M0185,Machala,Costa,-3.266,-79.95,11,10,8.3,41.7
1996,M0185,Machala,Costa,-3.266,-79.95,12,30,18.4,29.9
1996,M0185,Machala,Costa,-3.266,-79.95,1,8,14.0,5.5
1996,M0185,Machala,Costa,-3.266,-79.95,2,7,4.0,9.5
1996,M0185,Machala,Costa,-3.266,-79.95,3,8,3.0,4.7
1996,M0185,Machala,Costa,-3.266,-79.95,4,7,22.0,6.0
1996,M0185,Machala,Costa,-3.266,-79.95,5,7,1.0,6.0
1996,M0185,Machala,Costa,-3.266,-79.95,7,8,32.4,0.0
1996,M0185,Machala,Costa,-3.266,-79.95,8,7,15.0,4.8
1996,M0185,Machala,Costa,-3.266,-79.95,10,27,3.9,44.2
1996,M0185,Machala,Costa,-3.266,-79.95,11,15,7.5,61.7
1996,M0185,Machala,Costa,-3.266,-79.95,12,19,5.0,95.0
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,1,10,22.6,31.2
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,2,6,49.9,264.3
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,3,18,29.3,194.7
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,4,9,61.3,252.4
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,5,29,55.8,340.0
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,6,15,26.3,180.0
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,7,22,53.3,242.4
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,8,28,82.5,459.4
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,9,26,52.2,252.3
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,10,8,46.6,173.6
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,11,2,48.4,164.8
1997,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,12,3,29.6,201.1
1997,M0008,Puyo,Amazonia,-1.483,-77.983,1,3,65.1,305.0
1997,M0008,Puyo,Amazonia,-1.483,-77.983,2,22,67.4,516.2
1997,M0008,Puyo,Amazonia,-1.483,-77.983,3,21,76.9,393.4
1997,M0008,Puyo,Amazonia,-1.483,-77.983,4,6,78.1,398.6
1997,M0008,Puyo,Amazonia,-1.483,-77.983,5,12,68.5,490.1
1997,M0008,Puyo,Amazonia,-1.483,-77.983,6,30,61.0,307.5
1997,M0008,Puyo,Amazonia,-1.483,-77.983,7,1,36.4,210.4
1997,M0008,Puyo,Amazonia,-1.483,-77.983,8,31,38.0,277.3
1997,M0008,Puyo,Amazonia,-1.483,-77.983,9,22,50.2,380.3
1997,M0008,Puyo,Amazonia,-1.483,-77.983,10,12,35.6,217.7
1997,M0008,Puyo,Amazonia,-1.483,-77.983,11,7,58.6,388.8
1997,M0008,Puyo,Amazonia,-1.483,-77.983,12,13,91.2,293.8
1997,M0024,Quito,Sierra,-0.166,-78.483,1,19,29.6,140.9
1997,M0024,Quito,Sierra,-0.166,-78.483,2,1,2.6,13.2
1997,M0024,Quito,Sierra,-0.166,-78.483,3,16,31.1,167.7
1997,M0024,Quito,Sierra,-0.166,-78.483,4,24,22.8,83.2
1997,M0024,Quito,Sierra,-0.166,-78.483,5,14,15.2,65.9
1997,M0024,Quito,Sierra,-0.166,-78.483,6,13,17.8,58.8
1997,M0024,Quito,Sierra,-0.166,-78.483,7,1,0.0,0.0
1997,M0024,Quito,Sierra,-0.166,-78.483,8,1,0.0,0.0
1997,M0024,Quito,Sierra,-0.166,-78.483,9,22,19.7,108.6
1997,M0024,Quito,Sierra,-0.166,-78.483,10,29,34.0,152.7
1997,M0024,Quito,Sierra,-0.166,-78.483,11,4,26.5,219.2
1997,M0024,Quito,Sierra,-0.166,-78.483,12,1,43.5,120.3
1997,M0024,Quito,Sierra,-0.166,-78.483,1,7,98.7,0.0
1997,M0037,Milagro,Costa,-2.133,-79.583,1,26,71.0,208.6
1997,M0037,Milagro,Costa,-2.133,-79.583,2,24,106.9,487.2
1997,M0037,Milagro,Costa,-2.133,-79.583,3,15,124.0,680.0
1997,M0037,Milagro,Costa,-2.133,-79.583,4,18,92.0,381.5
1997,M0037,Milagro,Costa,-2.133,-79.583,5,9,47.1,99.5
1997,M0037,Milagro,Costa,-2.133,-79.583,6,20,120.8,200.5
1997,M0037,Milagro,Costa,-2.133,-79.583,7,29,112.5,156.3
1997,M0037,Milagro,Costa,-2.133,-79.583,8,21,6.5,31.7
1997,M0037,Milagro,Costa,-2.133,-79.583,9,25,33.3,127.1
1997,M0037,Milagro,Costa,-2.133,-79.583,10,2,9.8,30.5
1997,M0037,Milagro,Costa,-2.133,-79.583,11,23,107.5,551.2
1997,M0037,Milagro,Costa,-2.133,-79.583,12,13,106.4,595.5
1997,M0037,Milagro,Costa,-2.133,-79.583,10,7,107.7,0.0
1997,M0105,Otavalo,Sierra,0.233,-78.266,1,5,28.1,118.6
1997,M0105,Otavalo,Sierra,0.233,-78.266,2,17,7.2,17.8
1997,M0105,Otavalo,Sierra,0.233,-78.266,3,28,46.0,212.0
1997,M0105,Otavalo,Sierra,0.233,-78.266,4,26,17.3,75.9
1997,M0105,Otavalo,Sierra,0.233,-78.266,5,30,16.7,75.8
1997,M0105,Otavalo,Sierra,0.233,-78.266,6,3,25.1,56.9
1997,M0105,Otavalo,Sierra,0.233,-78.266,7,1,0.0,0.0
1997,M0105,Otavalo,Sierra,0.233,-78.266,8,1,0.0,0.0
1997,M0105,Otavalo,Sierra,0.233,-78.266,9,24,45.1,85.5
1997,M0105,Otavalo,Sierra,0.233,-78.266,10,10,9.2,38.5
1997,M0105,Otavalo,Sierra,0.233,-78.266,11,17,18.3,145.8
1997,M0105,Otavalo,Sierra,0.233,-78.266,12,2,19.6,36.9
1997,M0105,Otavalo,Sierra,0.233,-78.266,9,6,9.0,5.0
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,1,20,12.0,68.1
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,2,1,4.1,4.1
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,3,17,15.0,40.0
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,4,25,27.9,98.6
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,6,6,4.5,7.1
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,7,1,0.0,0.0
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,8,1,0.0,0.0
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,9,22,10.4,18.8
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,10,26,19.7,72.1
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,11,14,16.1,119.6
1997,M0143,Malacatos,Sierra,-3.994537,-79.205415,12,2,10.6,41.6
1997,M0176,Naranjal,Costa,-2.666,-79.616,1,19,15.6,59.5
1997,M0176,Naranjal,Costa,-2.666,-79.616,2,22,13.5,68.3
1997,M0176,Naranjal,Costa,-2.666,-79.616,3,1,19.4,125.6
1997,M0176,Naranjal,Costa,-2.666,-79.616,4,22,21.6,96.2
1997,M0176,Naranjal,Costa,-2.666,-79.616,5,25,9.8,36.1
1997,M0176,Naranjal,Costa,-2.666,-79.616,6,14,9.6,38.0
1997,M0176,Naranjal,Costa,-2.666,-79.616,7,6,9.6,48.3
1997,M0176,Naranjal,Costa,-2.666,-79.616,8,12,9.6,39.7
1997,M0176,Naranjal,Costa,-2.666,-79.616,9,6,29.4,54.5
1997,M0176,Naranjal,Costa,-2.666,-79.616,10,2,19.4,69.5
1997,M0176,Naranjal,Costa,-2.666,-79.616,11,7,18.1,145.7
1997,M0176,Naranjal,Costa,-2.666,-79.616,12,8,19.1,144.5
1997,M0185,Machala,Costa,-3.266,-79.95,1,24,31.7,100.9
1997,M0185,Machala,Costa,-3.266,-79.95,2,4,75.1,217.0
1997,M0185,Machala,Costa,-3.266,-79.95,3,19,118.4,584.2
1997,M0185,Machala,Costa,-3.266,-79.95,5,25,41.5,137.4
1997,M0185,Machala,Costa,-3.266,-79.95,6,15,22.3,75.8
1997,M0185,Machala,Costa,-3.266,-79.95,7,29,27.7,95.1
1997,M0185,Machala,Costa,-3.266,-79.95,8,13,29.9,100.0
1997,M0185,Machala,Costa,-3.266,-79.95,9,6,36.1,150.8
1997,M0185,Machala,Costa,-3.266,-79.95,11,3,67.1,497.4
1997,M0185,Machala,Costa,-3.266,-79.95,12,24,113.4,613.9
1997,M0185,Machala,Costa,-3.266,-79.95,1,7,78.6,0.0
1997,M0185,Machala,Costa,-3.266,-79.95,2,7,66.2,0.0
1997,M0185,Machala,Costa,-3.266,-79.95,3,7,22.0,6.2
1997,M0185,Machala,Costa,-3.266,-79.95,5,29,5.1,92.0
1997,M0185,Machala,Costa,-3.266,-79.95,6,14,5.5,101.0
1997,M0185,Machala,Costa,-3.266,-79.95,7,29,5.5,91.1
1997,M0185,Machala,Costa,-3.266,-79.95,9,7,82.8,0.0
1997,M0185,Machala,Costa,-3.266,-79.95,11,8,11.0,4.3
1997,M0185,Machala,Costa,-3.266,-79.95,12,8,6.0,7.2
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,1,1,31.3,152.9
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,2,11,103.5,251.8
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,3,9,66.1,386.3
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,4,3,135.0,482.2
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,5,16,50.4,295.3
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,6,8,41.8,263.2
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,7,5,52.5,340.7
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,8,1,56.3,263.9
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,9,15,26.7,62.0
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,10,28,36.3,224.8
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,11,14,24.9,137.1
1998,M0007,Nuevo Rocafuerte,Amazonia,-0.916,-75.4,12,14,44.4,156.9
1998,M0008,Puyo,Amazonia,-1.483,-77.983,1,28,24.0,181.6
1998,M0008,Puyo,Amazonia,-1.483,-77.983,2,11,44.1,232.8
1998,M0008,Puyo,Amazonia,-1.483,-77.983,3,17,36.2,316.2
1998,M0008,Puyo,Amazonia,-1.483,-77.983,4,18,146.2,727.1
1998,M0008,Puyo,Amazonia,-1.483,-77.983,5,31,108.8,509.8
1998,M0008,Puyo,Amazonia,-1.483,-77.983,6,20,63.6,502.5
1998,M0008,Puyo,Amazonia,-1.483,-77.983,7,28,57.4,334.2
1998,M0008,Puyo,Amazonia,-1.483,-77.983,8,12,37.3,239.3
1998,M0008,Puyo,Amazonia,-1.483,-77.983,9,19,39.0,115.0
1998,M0008,Puyo,Amazonia,-1.483,-77.983,10,2,81.7,456.8
1998,M0008,Puyo,Amazonia,-1.483,-77.983,11,28,44.6,297.0
1998,M0008,Puyo,Amazonia,-1.483,-77.983,12,23,34.2,222.6
1998,M0024,Quito,Sierra,-0.166,-78.483,1,7,21.6,58.1
1998,M0024,Quito,Sierra,-0.166,-78.483,2,14,16.5,86.5
1998,M0024,Quito,Sierra,-0.166,-78.483,3,27,44.4,127.5
1998,M0024,Quito,Sierra,-0.166,-78.483,4,13,60.2,143.9
1998,M0024,Quito,Sierra,-0.166,-78.483,5,3,54.0,193.9
1998,M0024,Quito,Sierra,-0.166,-78.483,6,2,3.4,14.5
1998,M0024,Quito,Sierra,-0.166,-78.483,7,9,10.0,32.2
1998,M0024,Quito,Sierra,-0.166,-78.483,8,7,5.7,18.8
1998,M0024,Quito,Sierra,-0.166,-78.483,9,16,22.9,58.8
1998,M0024,Quito,Sierra,-0.166,-78.483,10,25,14.0,103.6
1998,M0024,Quito,Sierra,-0.166,-78.483,11,4,28.7,138.6
1998,M0024,Quito,Sierra,-0.166,-78.483,12,5,6.1,32.6
1998,M0024,Quito,Sierra,-0.166,-78.483,5,6,18.0,6.1
1998,M0024,Quito,Sierra,-0.166,-78.483,9,5,30.0,6.5
1998,M0024,Quito,Sierra,-0.166,-78.483,10,6,100.8,0.0
1998,M0037,Milagro,Costa,-2.133,-79.583,1,18,115.3,712.7
1998,M0037,Milagro,Costa,-2.133,-79.583,2,26,194.5,846.0
1998,M0037,Milagro,Costa,-2.133,-79.583,3,11,120.7,966.4
1998,M0037,Milagro,Costa,-2.133,-79.583,4,22,110.7,957.3
1998,M0037,Milagro,Costa,-2.133,-79.583,5,18,129.0,517.8
